since_value,days_on_site,amenities,age_in_years,bathrooms,cellars,num_floors,monthly_fee,apartments_per_floor,parking_lots,floor_situated,num_bedrooms,m2,universo_act_legislativas,universo_agricultura,universo_alojamiento_alimentos_y_bebidas,universo_comercio_mayoreo,universo_comercio_al_por_menor,universo_construccion,universo_corporativos,universo_electricidad_agua_y_gas,universo_ind_manofactura,universo_inf_medios_masivos,universo_mineria,universo_servicios_excepto_gubernamentales,universo_servicios_cientificos,universo_servicios_educacion,universo_servicios_financieros_y_seguros,universo_servicios_inmobiliarios_y_alquiler,universo_servicios_negocios,universo_servicios_recreativos,universo_servicios_salud,universo_transporte_correos_y_almacenamiento,delitos_contra_patrimonio,delitos_contra_familia,delitos_contra_libertad_personal,delitos_contra_seguridad_sexual,delitos_contra_la_sociedad,delitos_contra_la_vida_y_la_integridad_corporal,delitos_contra_otros_bienes_juridicos,total,pobtot,pobfem,pobmas,población de 15 años o más analfabeta,población de 6 a 14 años que no asiste a la escuela,población de 15 años y más con educación básica incompleta,población sin derechohabiencia a servicios de salud,viviendas con piso de tierra,viviendas que no disponen de excusado o sanitario,viviendas que no disponen de agua entubada de la red pública,viviendas que no disponen de drenaje,viviendas que no disponen de energía eléctrica,viviendas que no disponen de lavadora,viviendas que no disponen de refrigerador,irs,lugar_que_ocupa_en_el_contexto_nacional,distancia_al_metro_mas_cercano,department_type_loft,price_square_meter
5,5,0.0,0,2,0.0,0.0,1,0.0,1,0.0,2,145.0,67,0,57,8,26,3,1,1,1,6,0,9,18,4,49,6,7,13,2,4,1756,326,17,184,66,107,793,3249,718,314,398,0.9,6.2,13.4,28.2,0.1,0.2,0.1,0.1,0.0,16.3,4.1,-1.24105,106.015,312.47278384800944,0,41961.324137931
2,60,0.0,0,3,0.0,0.0,0,0.0,1,0.0,2,108.0,0,0,40,8,69,16,0,0,19,6,0,75,82,8,7,7,20,5,94,5,1756,326,17,184,66,107,793,3249,7012,3584,3428,0.9,6.2,13.4,28.2,0.1,0.2,0.1,0.1,0.0,16.3,4.1,-1.24105,106.015,377.7585261846788,0,121949.074074074
3,90,0.0,0,2,0.0,0.0,0,0.0,2,0.0,2,107.0,0,0,123,29,119,4,0,0,27,6,0,66,104,17,17,14,20,7,187,12,1756,326,17,184,66,107,793,3249,12614,6558,6056,0.9,6.2,13.4,28.2,0.1,0.2,0.1,0.1,0.0,16.3,4.1,-1.24105,106.015,495.3464544835807,0,89635.5140186916
27,27,6.0,0,2,0.0,0.0,0,0.0,1,0.0,3,142.0,2,0,38,10,49,5,0,0,14,3,0,38,8,2,4,2,2,1,13,1,1756,326,17,184,66,107,793,3249,6476,3246,3230,0.9,6.2,13.4,28.2,0.1,0.2,0.1,0.1,0.0,16.3,4.1,-1.24105,106.015,757.7203238280855,0,49577.4647887324
6,180,5.0,0,2,0.0,0.0,0,0.0,1,0.0,3,105.0,1,0,107,23,120,7,0,0,25,2,0,79,79,17,29,13,21,11,575,5,1756,326,17,184,66,107,793,3249,6618,3519,3098,0.9,6.2,13.4,28.2,0.1,0.2,0.1,0.1,0.0,16.3,4.1,-1.24105,106.015,471.7482316738988,0,46666.6666666667
2,60,4.0,0,2,0.0,0.0,0,0.0,1,0.0,2,77.0,5,0,44,11,47,2,0,0,20,0,0,50,8,6,8,2,5,2,10,1,716,134,10,37,12,53,257,1219,16644,8645,7996,0.8,5.5,10.9,19.2,0.2,1.6,0.1,0.1,0.0,12.4,3.9,-1.27743,106.488,468.3228826767078,0,62688.3116883117
10,300,0.0,0,2,0.0,0.0,0,0.0,1,0.0,3,100.0,3,0,95,31,167,2,1,0,15,3,0,72,81,14,26,16,15,7,135,8,1756,326,17,184,66,107,793,3249,9076,4822,4254,0.9,6.2,13.4,28.2,0.1,0.2,0.1,0.1,0.0,16.3,4.1,-1.24105,106.015,447.9558370693635,0,10200.0
7,210,2.0,0,1,0.0,0.0,0,0.0,1,0.0,1,60.0,1,0,135,18,98,7,0,0,13,4,0,55,57,12,18,12,11,3,230,1,1756,326,17,184,66,107,793,3249,5522,2632,2888,0.9,6.2,13.4,28.2,0.1,0.2,0.1,0.1,0.0,16.3,4.1,-1.24105,106.015,738.3712003000131,0,77051.4333333333
4,4,2.0,0,1,0.0,0.0,0,0.0,1,0.0,1,39.0,6,0,95,23,96,3,0,0,14,6,0,44,58,29,27,7,16,18,25,1,1756,326,17,184,66,107,793,3249,5402,2699,2693,0.9,6.2,13.4,28.2,0.1,0.2,0.1,0.1,0.0,16.3,4.1,-1.24105,106.015,422.1143306467764,0,82500.0
4,4,2.0,0,1,0.0,0.0,0,0.0,1,0.0,1,38.0,6,0,95,23,96,3,0,0,14,6,0,44,58,29,27,7,16,18,25,1,1756,326,17,184,66,107,793,3249,5402,2699,2693,0.9,6.2,13.4,28.2,0.1,0.2,0.1,0.1,0.0,16.3,4.1,-1.24105,106.015,422.1143306467764,0,83026.3157894737
4,4,4.0,0,2,0.0,0.0,0,0.0,1,0.0,2,64.0,0,0,123,29,119,4,0,0,27,6,0,66,104,17,17,14,20,7,187,12,1756,326,17,184,66,107,793,3249,12614,6558,6056,0.9,6.2,13.4,28.2,0.1,0.2,0.1,0.1,0.0,16.3,4.1,-1.24105,106.015,420.8188339048379,0,67375.0
1,365,0.0,0,2,1.0,5.0,0,1.0,2,5.0,3,204.0,0,0,61,5,54,3,0,1,10,2,0,29,43,11,4,13,8,6,23,1,1756,326,17,184,66,107,793,3249,3104,1504,1598,0.9,6.2,13.4,28.2,0.1,0.2,0.1,0.1,0.0,16.3,4.1,-1.24105,106.015,860.8645178103991,0,47009.8039215686
36,36,4.0,0,2,0.0,0.0,0,0.0,1,0.0,2,98.0,1,0,135,18,98,7,0,0,13,4,0,55,57,12,18,12,11,3,230,1,1756,326,17,184,66,107,793,3249,5522,2632,2888,0.9,6.2,13.4,28.2,0.1,0.2,0.1,0.1,0.0,16.3,4.1,-1.24105,106.015,738.3712003000131,0,47448.9795918367
4,120,0.0,0,2,0.0,0.0,0,0.0,2,0.0,3,108.0,1,0,135,18,98,7,0,0,13,4,0,55,57,12,18,12,11,3,230,1,1756,326,17,184,66,107,793,3249,5522,2632,2888,0.9,6.2,13.4,28.2,0.1,0.2,0.1,0.1,0.0,16.3,4.1,-1.24105,106.015,669.6191893597612,0,71074.4444444444
3,3,4.0,0,2,0.0,0.0,0,0.0,1,0.0,2,74.0,1,0,107,23,120,7,0,0,25,2,0,79,79,17,29,13,21,11,575,5,1756,326,17,184,66,107,793,3249,6618,3519,3098,0.9,6.2,13.4,28.2,0.1,0.2,0.1,0.1,0.0,16.3,4.1,-1.24105,106.015,545.6033569221555,0,67514.8648648649
1,365,5.0,0,2,0.0,0.0,0,0.0,2,0.0,3,112.0,0,0,36,11,41,5,0,0,4,1,0,33,22,5,20,4,9,3,129,1,716,134,10,37,12,53,257,1219,10600,5630,4956,0.8,5.5,10.9,19.2,0.2,1.6,0.1,0.1,0.0,12.4,3.9,-1.27743,106.488,738.28208163554,0,60625.0
14,14,4.0,0,2,0.0,0.0,0,0.0,2,0.0,2,130.0,0,0,40,8,69,16,0,0,19,6,0,75,82,8,7,7,20,5,94,5,1756,326,17,184,66,107,793,3249,7012,3584,3428,0.9,6.2,13.4,28.2,0.1,0.2,0.1,0.1,0.0,16.3,4.1,-1.24105,106.015,377.7483397258183,0,36769.2307692308
56,56,0.0,0,2,0.0,0.0,0,0.0,1,0.0,2,86.0,1,0,107,23,120,7,0,0,25,2,0,79,79,17,29,13,21,11,575,5,1756,326,17,184,66,107,793,3249,6618,3519,3098,0.9,6.2,13.4,28.2,0.1,0.2,0.1,0.1,0.0,16.3,4.1,-1.24105,106.015,634.5934029800742,0,72539.5348837209
1,365,5.0,0,2,0.0,0.0,0,0.0,2,0.0,2,106.0,0,0,40,8,69,16,0,0,19,6,0,75,82,8,7,7,20,5,94,5,1756,326,17,184,66,107,793,3249,7012,3584,3428,0.9,6.2,13.4,28.2,0.1,0.2,0.1,0.1,0.0,16.3,4.1,-1.24105,106.015,257.76682495114704,0,66415.0943396226
39,39,0.0,0,2,1.0,6.0,0,0.0,2,0.0,2,270.0,2,0,78,17,61,3,0,0,9,5,0,44,51,11,26,10,16,6,24,2,1756,326,17,184,66,107,793,3249,1802,922,871,0.9,6.2,13.4,28.2,0.1,0.2,0.1,0.1,0.0,16.3,4.1,-1.24105,106.015,607.3053721447179,0,52000.0
24,24,1.0,0,1,0.0,0.0,0,0.0,1,0.0,1,52.0,1,0,107,23,120,7,0,0,25,2,0,79,79,17,29,13,21,11,575,5,1756,326,17,184,66,107,793,3249,6618,3519,3098,0.9,6.2,13.4,28.2,0.1,0.2,0.1,0.1,0.0,16.3,4.1,-1.24105,106.015,580.8318178492651,1,67307.6923076923
7,7,0.0,0,1,0.0,0.0,0,0.0,1,0.0,1,57.0,6,0,95,23,96,3,0,0,14,6,0,44,58,29,27,7,16,18,25,1,1756,326,17,184,66,107,793,3249,5402,2699,2693,0.9,6.2,13.4,28.2,0.1,0.2,0.1,0.1,0.0,16.3,4.1,-1.24105,106.015,422.1143306467764,0,66315.7894736842
1,365,5.0,0,2,0.0,0.0,0,0.0,2,0.0,3,149.0,1,0,36,19,39,6,0,0,4,7,0,24,52,9,12,3,13,1,186,6,1756,326,17,184,66,107,793,3249,3348,1710,1638,0.9,6.2,13.4,28.2,0.1,0.2,0.1,0.1,0.0,16.3,4.1,-1.24105,106.015,469.2401850433086,0,64899.3288590604
55,55,4.0,0,2,0.0,0.0,0,0.0,2,0.0,2,100.0,2,0,73,29,100,4,0,0,38,2,0,94,33,2,12,3,15,8,21,1,1756,326,17,184,66,107,793,3249,17274,9158,8116,0.9,6.2,13.4,28.2,0.1,0.2,0.1,0.1,0.0,16.3,4.1,-1.24105,106.015,339.93140906181844,0,53000.0
2,60,0.0,0,2,0.0,0.0,0,0.0,1,0.0,2,76.0,6,0,95,23,96,3,0,0,14,6,0,44,58,29,27,7,16,18,25,1,1756,326,17,184,66,107,793,3249,5402,2699,2693,0.9,6.2,13.4,28.2,0.1,0.2,0.1,0.1,0.0,16.3,4.1,-1.24105,106.015,422.070595687128,0,66578.9473684211
56,56,0.0,0,2,0.0,0.0,0,0.0,1,0.0,2,92.0,1,0,107,23,120,7,0,0,25,2,0,79,79,17,29,13,21,11,575,5,1756,326,17,184,66,107,793,3249,6618,3519,3098,0.9,6.2,13.4,28.2,0.1,0.2,0.1,0.1,0.0,16.3,4.1,-1.24105,106.015,634.5934029800742,0,64398.3695652174
31,31,0.0,0,1,0.0,0.0,0,0.0,1,0.0,2,70.0,1,0,107,23,120,7,0,0,25,2,0,79,79,17,29,13,21,11,575,5,1756,326,17,184,66,107,793,3249,6618,3519,3098,0.9,6.2,13.4,28.2,0.1,0.2,0.1,0.1,0.0,16.3,4.1,-1.24105,106.015,485.8248471609242,0,65409.6428571429
31,31,0.0,0,2,0.0,0.0,0,0.0,2,0.0,3,111.0,3,0,29,0,44,0,0,0,5,0,0,6,3,0,23,0,0,0,8,2,1756,326,17,184,66,107,793,3249,1680,721,739,0.9,6.2,13.4,28.2,0.1,0.2,0.1,0.1,0.0,16.3,4.1,-1.24105,106.015,150.456500765295,0,64324.3243243243
9,270,5.0,0,2,0.0,0.0,0,0.0,1,0.0,3,86.0,1,0,36,19,39,6,0,0,4,7,0,24,52,9,12,3,13,1,186,6,1756,326,17,184,66,107,793,3249,3348,1710,1638,0.9,6.2,13.4,28.2,0.1,0.2,0.1,0.1,0.0,16.3,4.1,-1.24105,106.015,466.3973933888263,0,37790.6976744186
1,365,5.0,0,2,0.0,0.0,0,0.0,2,0.0,3,159.0,0,0,36,11,41,5,0,0,4,1,0,33,22,5,20,4,9,3,129,1,716,134,10,37,12,53,257,1219,10600,5630,4956,0.8,5.5,10.9,19.2,0.2,1.6,0.1,0.1,0.0,12.4,3.9,-1.27743,106.488,736.9176190218678,0,63081.7610062893
9,270,0.0,0,2,0.0,0.0,0,0.0,2,0.0,2,120.55,0,0,40,8,69,16,0,0,19,6,0,75,82,8,7,7,20,5,94,5,1756,326,17,184,66,107,793,3249,7012,3584,3428,0.9,6.2,13.4,28.2,0.1,0.2,0.1,0.1,0.0,16.3,4.1,-1.24105,106.015,290.2827690828135,0,58316.0514309415
3,90,0.0,0,2,0.0,0.0,0,0.0,1,0.0,2,77.0,2,0,38,10,49,5,0,0,14,3,0,38,8,2,4,2,2,1,13,1,1756,326,17,184,66,107,793,3249,6476,3246,3230,0.9,6.2,13.4,28.2,0.1,0.2,0.1,0.1,0.0,16.3,4.1,-1.24105,106.015,673.1079776399496,0,61038.961038961
39,39,0.0,0,2,1.0,1.0,0,0.0,1,0.0,2,85.0,2,0,78,17,61,3,0,0,9,5,0,44,51,11,26,10,16,6,24,2,1756,326,17,184,66,107,793,3249,1802,922,871,0.9,6.2,13.4,28.2,0.1,0.2,0.1,0.1,0.0,16.3,4.1,-1.24105,106.015,607.3053721447179,0,54058.8235294118
46,46,5.0,0,3,0.0,0.0,0,0.0,1,0.0,2,176.0,1,0,89,21,139,10,0,0,11,14,0,69,92,13,23,22,33,10,116,8,1756,326,17,184,66,107,793,3249,6994,3478,3515,0.9,6.2,13.4,28.2,0.1,0.2,0.1,0.1,0.0,16.3,4.1,-1.24105,106.015,128.85754246004882,0,53977.2727272727
7,7,0.0,0,2,0.0,0.0,0,0.0,1,0.0,2,71.0,6,0,95,23,96,3,0,0,14,6,0,44,58,29,27,7,16,18,25,1,1756,326,17,184,66,107,793,3249,5402,2699,2693,0.9,6.2,13.4,28.2,0.1,0.2,0.1,0.1,0.0,16.3,4.1,-1.24105,106.015,422.1143306467764,0,62746.4788732394
4,120,3.0,0,1,0.0,0.0,0,0.0,1,0.0,2,66.0,0,0,40,8,69,16,0,0,19,6,0,75,82,8,7,7,20,5,94,5,1756,326,17,184,66,107,793,3249,7012,3584,3428,0.9,6.2,13.4,28.2,0.1,0.2,0.1,0.1,0.0,16.3,4.1,-1.24105,106.015,377.7483397258183,0,65761.2121212121
8,240,4.0,0,2,0.0,0.0,0,0.0,1,0.0,2,93.0,2,0,113,20,93,4,0,0,23,8,0,62,82,14,30,23,35,8,43,7,1756,326,17,184,66,107,793,3249,4740,2342,2386,0.9,6.2,13.4,28.2,0.1,0.2,0.1,0.1,0.0,16.3,4.1,-1.24105,106.015,223.25961921633987,0,49408.6021505376
1,1,5.0,0,2,0.0,0.0,0,0.0,2,0.0,3,111.0,1,0,36,19,39,6,0,0,4,7,0,24,52,9,12,3,13,1,186,6,1756,326,17,184,66,107,793,3249,3348,1710,1638,0.9,6.2,13.4,28.2,0.1,0.2,0.1,0.1,0.0,16.3,4.1,-1.24105,106.015,357.7268871639378,0,62246.963963964
2,60,2.0,0,2,1.0,0.0,0,0.0,1,0.0,2,88.0,1,1,12,4,31,4,0,0,10,2,0,26,20,4,4,3,8,2,20,6,1756,326,17,184,66,107,793,3249,6062,3206,2856,0.9,6.2,13.4,28.2,0.1,0.2,0.1,0.1,0.0,16.3,4.1,-1.24105,106.015,681.868212518107,1,60226.1363636364
4,4,2.0,0,1,0.0,0.0,0,0.0,1,0.0,1,63.0,0,0,40,8,69,16,0,0,19,6,0,75,82,8,7,7,20,5,94,5,1756,326,17,184,66,107,793,3249,7012,3584,3428,0.9,6.2,13.4,28.2,0.1,0.2,0.1,0.1,0.0,16.3,4.1,-1.24105,106.015,547.4904729916728,0,83452.3809523809
35,35,4.0,0,2,0.0,0.0,0,0.0,1,0.0,2,97.0,1,0,107,23,120,7,0,0,25,2,0,79,79,17,29,13,21,11,575,5,1756,326,17,184,66,107,793,3249,6618,3519,3098,0.9,6.2,13.4,28.2,0.1,0.2,0.1,0.1,0.0,16.3,4.1,-1.24105,106.015,633.9445128654907,0,59421.4432989691
8,240,0.0,0,2,0.0,0.0,0,0.0,1,0.0,2,75.0,6,0,95,23,96,3,0,0,14,6,0,44,58,29,27,7,16,18,25,1,1756,326,17,184,66,107,793,3249,5402,2699,2693,0.9,6.2,13.4,28.2,0.1,0.2,0.1,0.1,0.0,16.3,4.1,-1.24105,106.015,241.63110070355123,0,13195.6
59,59,5.0,0,2,0.0,0.0,0,0.0,1,0.0,2,129.0,0,0,123,29,119,4,0,0,27,6,0,66,104,17,17,14,20,7,187,12,1756,326,17,184,66,107,793,3249,12614,6558,6056,0.9,6.2,13.4,28.2,0.1,0.2,0.1,0.1,0.0,16.3,4.1,-1.24105,106.015,185.47992116577427,0,63565.8914728682
3,90,2.0,0,1,0.0,0.0,0,0.0,1,0.0,1,50.0,0,0,123,29,119,4,0,0,27,6,0,66,104,17,17,14,20,7,187,12,1756,326,17,184,66,107,793,3249,12614,6558,6056,0.9,6.2,13.4,28.2,0.1,0.2,0.1,0.1,0.0,16.3,4.1,-1.24105,106.015,365.591746266328,0,62955.44
39,39,0.0,0,2,1.0,1.0,0,0.0,2,0.0,3,115.0,1,1,12,4,31,4,0,0,10,2,0,26,20,4,4,3,8,2,20,6,1756,326,17,184,66,107,793,3249,6062,3206,2856,0.9,6.2,13.4,28.2,0.1,0.2,0.1,0.1,0.0,16.3,4.1,-1.24105,106.015,596.604258344421,0,69815.652173913
2,60,0.0,0,2,0.0,0.0,0,0.0,1,0.0,2,71.0,0,0,40,8,69,16,0,0,19,6,0,75,82,8,7,7,20,5,94,5,1756,326,17,184,66,107,793,3249,7012,3584,3428,0.9,6.2,13.4,28.2,0.1,0.2,0.1,0.1,0.0,16.3,4.1,-1.24105,106.015,377.7585261846788,0,60161.6056338028
2,60,0.0,0,2,0.0,0.0,0,0.0,1,0.0,2,134.0,6,0,95,23,96,3,0,0,14,6,0,44,58,29,27,7,16,18,25,1,1756,326,17,184,66,107,793,3249,5402,2699,2693,0.9,6.2,13.4,28.2,0.1,0.2,0.1,0.1,0.0,16.3,4.1,-1.24105,106.015,422.070595687128,0,91068.1865671642
2,60,0.0,0,2,0.0,0.0,0,0.0,1,0.0,2,86.0,6,0,95,23,96,3,0,0,14,6,0,44,58,29,27,7,16,18,25,1,1756,326,17,184,66,107,793,3249,5402,2699,2693,0.9,6.2,13.4,28.2,0.1,0.2,0.1,0.1,0.0,16.3,4.1,-1.24105,106.015,422.070595687128,0,69762.3255813953
7,7,0.0,0,2,0.0,0.0,0,0.0,2,0.0,2,74.0,2,0,38,10,49,5,0,0,14,3,0,38,8,2,4,2,2,1,13,1,1756,326,17,184,66,107,793,3249,6476,3246,3230,0.9,6.2,13.4,28.2,0.1,0.2,0.1,0.1,0.0,16.3,4.1,-1.24105,106.015,465.133110372154,0,57159.8243243243
7,210,6.0,0,3,0.0,0.0,0,0.0,1,0.0,3,145.0,1,0,135,18,98,7,0,0,13,4,0,55,57,12,18,12,11,3,230,1,1756,326,17,184,66,107,793,3249,5522,2632,2888,0.9,6.2,13.4,28.2,0.1,0.2,0.1,0.1,0.0,16.3,4.1,-1.24105,106.015,892.9179983466906,0,58620.6896551724
31,31,0.0,0,2,0.0,0.0,0,0.0,1,0.0,2,89.0,1,0,135,18,98,7,0,0,13,4,0,55,57,12,18,12,11,3,230,1,1756,326,17,184,66,107,793,3249,5522,2632,2888,0.9,6.2,13.4,28.2,0.1,0.2,0.1,0.1,0.0,16.3,4.1,-1.24105,106.015,849.7611568944915,0,64887.6404494382
8,240,0.0,0,2,0.0,0.0,0,0.0,2,0.0,2,120.0,0,0,40,8,69,16,0,0,19,6,0,75,82,8,7,7,20,5,94,5,1756,326,17,184,66,107,793,3249,7012,3584,3428,0.9,6.2,13.4,28.2,0.1,0.2,0.1,0.1,0.0,16.3,4.1,-1.24105,106.015,290.2827690828135,0,63760.525
48,48,2.0,0,2,0.0,0.0,0,0.0,1,0.0,2,76.0,2,0,38,10,49,5,0,0,14,3,0,38,8,2,4,2,2,1,13,1,1756,326,17,184,66,107,793,3249,6476,3246,3230,0.9,6.2,13.4,28.2,0.1,0.2,0.1,0.1,0.0,16.3,4.1,-1.24105,106.015,877.4365077144828,1,87654.6052631579
7,7,0.0,0,1,0.0,0.0,0,0.0,1,0.0,1,39.0,2,0,57,14,61,1,0,0,5,8,0,39,37,10,13,4,14,7,8,5,1756,326,17,184,66,107,793,3249,3752,1726,2026,0.9,6.2,13.4,28.2,0.1,0.2,0.1,0.1,0.0,16.3,4.1,-1.24105,106.015,826.9373964059456,0,76410.2564102564
35,35,4.0,0,2,0.0,0.0,0,0.0,1,0.0,2,119.0,1,0,107,23,120,7,0,0,25,2,0,79,79,17,29,13,21,11,575,5,1756,326,17,184,66,107,793,3249,6618,3519,3098,0.9,6.2,13.4,28.2,0.1,0.2,0.1,0.1,0.0,16.3,4.1,-1.24105,106.015,633.9445128654907,0,52860.9243697479
46,46,5.0,0,3,0.0,0.0,0,0.0,2,0.0,2,192.0,2,0,113,20,93,4,0,0,23,8,0,62,82,14,30,23,35,8,43,7,1756,326,17,184,66,107,793,3249,4740,2342,2386,0.9,6.2,13.4,28.2,0.1,0.2,0.1,0.1,0.0,16.3,4.1,-1.24105,106.015,353.779048975832,0,46875.0
7,7,0.0,0,1,0.0,0.0,0,0.0,1,0.0,1,61.0,6,0,95,23,96,3,0,0,14,6,0,44,58,29,27,7,16,18,25,1,1756,326,17,184,66,107,793,3249,5402,2699,2693,0.9,6.2,13.4,28.2,0.1,0.2,0.1,0.1,0.0,16.3,4.1,-1.24105,106.015,422.1143306467764,0,72622.9508196721
4,4,2.0,0,1,0.0,0.0,0,0.0,1,0.0,1,38.0,0,0,40,8,69,16,0,0,19,6,0,75,82,8,7,7,20,5,94,5,1756,326,17,184,66,107,793,3249,7012,3584,3428,0.9,6.2,13.4,28.2,0.1,0.2,0.1,0.1,0.0,16.3,4.1,-1.24105,106.015,547.4904729916728,0,84078.9473684211
2,60,0.0,0,4,0.0,0.0,0,0.0,1,0.0,3,284.0,6,0,95,23,96,3,0,0,14,6,0,44,58,29,27,7,16,18,25,1,1756,326,17,184,66,107,793,3249,5402,2699,2693,0.9,6.2,13.4,28.2,0.1,0.2,0.1,0.1,0.0,16.3,4.1,-1.24105,106.015,422.070595687128,0,51760.5633802817
9,270,6.0,0,3,0.0,0.0,0,0.0,3,0.0,3,140.0,1,0,36,19,39,6,0,0,4,7,0,24,52,9,12,3,13,1,186,6,1756,326,17,184,66,107,793,3249,3348,1710,1638,0.9,6.2,13.4,28.2,0.1,0.2,0.1,0.1,0.0,16.3,4.1,-1.24105,106.015,471.4563146449013,0,72181.7857142857
35,35,4.0,0,2,0.0,0.0,0,0.0,2,0.0,2,98.0,0,0,40,8,69,16,0,0,19,6,0,75,82,8,7,7,20,5,94,5,1756,326,17,184,66,107,793,3249,7012,3584,3428,0.9,6.2,13.4,28.2,0.1,0.2,0.1,0.1,0.0,16.3,4.1,-1.24105,106.015,459.0003242371344,0,59962.8265306122
1,365,6.0,0,3,0.0,0.0,0,0.0,1,0.0,3,135.0,1,0,135,18,98,7,0,0,13,4,0,55,57,12,18,12,11,3,230,1,1756,326,17,184,66,107,793,3249,5522,2632,2888,0.9,6.2,13.4,28.2,0.1,0.2,0.1,0.1,0.0,16.3,4.1,-1.24105,106.015,907.056980071374,0,72222.2222222222
55,55,0.0,0,1,0.0,0.0,0,0.0,1,0.0,1,36.0,2,0,113,20,93,4,0,0,23,8,0,62,82,14,30,23,35,8,43,7,1756,326,17,184,66,107,793,3249,4740,2342,2386,0.9,6.2,13.4,28.2,0.1,0.2,0.1,0.1,0.0,16.3,4.1,-1.24105,106.015,422.971593068245,0,106904.111111111
2,60,5.0,0,2,0.0,0.0,0,0.0,2,0.0,2,129.0,1,0,107,23,120,7,0,0,25,2,0,79,79,17,29,13,21,11,575,5,1756,326,17,184,66,107,793,3249,6618,3519,3098,0.9,6.2,13.4,28.2,0.1,0.2,0.1,0.1,0.0,16.3,4.1,-1.24105,106.015,625.0725294047149,0,56201.5503875969
31,31,0.0,0,2,0.0,0.0,0,0.0,1,0.0,2,151.0,1,0,107,23,120,7,0,0,25,2,0,79,79,17,29,13,21,11,575,5,1756,326,17,184,66,107,793,3249,6618,3519,3098,0.9,6.2,13.4,28.2,0.1,0.2,0.1,0.1,0.0,16.3,4.1,-1.24105,106.015,452.5986208652547,0,65292.1523178808
3,3,4.0,0,2,0.0,0.0,0,0.0,1,0.0,2,145.0,1,0,107,23,120,7,0,0,25,2,0,79,79,17,29,13,21,11,575,5,1756,326,17,184,66,107,793,3249,6618,3519,3098,0.9,6.2,13.4,28.2,0.1,0.2,0.1,0.1,0.0,16.3,4.1,-1.24105,106.015,545.6033569221555,0,67993.8965517241
25,25,5.0,0,2,0.0,0.0,0,0.0,2,0.0,3,270.0,0,0,61,5,54,3,0,1,10,2,0,29,43,11,4,13,8,6,23,1,1756,326,17,184,66,107,793,3249,3104,1504,1598,0.9,6.2,13.4,28.2,0.1,0.2,0.1,0.1,0.0,16.3,4.1,-1.24105,106.015,838.4116798968787,0,52000.0
3,90,0.0,0,2,0.0,0.0,0,0.0,1,0.0,2,75.0,12,0,87,38,120,4,0,0,11,7,0,71,78,18,30,16,22,8,90,3,995,114,6,44,13,88,236,1496,10972,5856,5116,0.4,5.9,5.4,20.1,0.1,0.1,0.0,0.0,0.0,10.4,1.3,-1.35491,107.229,808.4588111211533,0,11201.9333333333
3,90,0.0,0,1,0.0,0.0,0,0.0,1,0.0,2,182.0,2,0,51,9,170,7,0,0,19,0,0,43,26,8,5,3,8,0,11,4,1756,326,17,184,66,107,793,3249,3560,1850,1710,0.9,6.2,13.4,28.2,0.1,0.2,0.1,0.1,0.0,16.3,4.1,-1.24105,106.015,782.3113435387531,0,12912.0879120879
55,55,0.0,0,1,0.0,0.0,0,0.0,1,0.0,3,62.0,0,0,40,8,69,16,0,0,19,6,0,75,82,8,7,7,20,5,94,5,1756,326,17,184,66,107,793,3249,7012,3584,3428,0.9,6.2,13.4,28.2,0.1,0.2,0.1,0.1,0.0,16.3,4.1,-1.24105,106.015,468.0076353673155,0,107903.225806452
7,7,0.0,0,2,0.0,0.0,0,0.0,1,0.0,2,71.0,6,0,95,23,96,3,0,0,14,6,0,44,58,29,27,7,16,18,25,1,1756,326,17,184,66,107,793,3249,5402,2699,2693,0.9,6.2,13.4,28.2,0.1,0.2,0.1,0.1,0.0,16.3,4.1,-1.24105,106.015,422.1143306467764,0,62746.4788732394
4,120,7.0,0,3,0.0,0.0,0,0.0,2,0.0,3,195.0,0,0,61,5,54,3,0,1,10,2,0,29,43,11,4,13,8,6,23,1,1756,326,17,184,66,107,793,3249,3104,1504,1598,0.9,6.2,13.4,28.2,0.1,0.2,0.1,0.1,0.0,16.3,4.1,-1.24105,106.015,703.5991352304985,0,55128.2051282051
7,7,0.0,0,1,0.0,0.0,0,0.0,1,0.0,2,78.0,6,0,95,23,96,3,0,0,14,6,0,44,58,29,27,7,16,18,25,1,1756,326,17,184,66,107,793,3249,5402,2699,2693,0.9,6.2,13.4,28.2,0.1,0.2,0.1,0.1,0.0,16.3,4.1,-1.24105,106.015,422.1143306467764,0,57484.6153846154
35,35,4.0,0,2,0.0,0.0,0,0.0,2,0.0,2,86.0,0,0,40,8,69,16,0,0,19,6,0,75,82,8,7,7,20,5,94,5,1756,326,17,184,66,107,793,3249,7012,3584,3428,0.9,6.2,13.4,28.2,0.1,0.2,0.1,0.1,0.0,16.3,4.1,-1.24105,106.015,459.0003242371344,0,57952.0697674419
4,4,5.0,0,2,0.0,0.0,0,0.0,2,0.0,3,112.0,0,0,40,8,69,16,0,0,19,6,0,75,82,8,7,7,20,5,94,5,1756,326,17,184,66,107,793,3249,7012,3584,3428,0.9,6.2,13.4,28.2,0.1,0.2,0.1,0.1,0.0,16.3,4.1,-1.24105,106.015,547.4904729916728,0,60625.0
